# Instrument-source: '/Users/glebdovjenko/PycharmProjects/TeachingLab/06_DCD/H6_DCD.instr'
# Date: Wed Feb 28 01 38 2018
# Ncount: 10000000
# Numpoints: 2
# Param: rock_angle = 0.0
# type: multiarray_1d(2)
# title: Scan of rock_angle
# xlabel: 'rock_angle'
# ylabel: 'Intensity'
# xvars: rock_angle
# yvars: (Source_xy_I,Source_xy_ERR) (Source_lambda_I,Source_lambda_ERR) (Source_dx_I,Source_dx_ERR) (Source_dy_I,Source_dy_ERR) (Col1_dx_I,Col1_dx_ERR) (Sample_xy_I,Sample_xy_ERR) (Sample_lambda_I,Sample_lambda_ERR) (Sample_dx_I,Sample_dx_ERR) (Sample_dy_I,Sample_dy_ERR) (Detector_I,Detector_ERR)
# xlimits: 0.0 1.0
# filename: mccode.dat
# variables: rock_angle Source_xy_I Source_xy_ERR Source_lambda_I Source_lambda_ERR Source_dx_I Source_dx_ERR Source_dy_I Source_dy_ERR Col1_dx_I Col1_dx_ERR Sample_xy_I Sample_xy_ERR Sample_lambda_I Sample_lambda_ERR Sample_dx_I Sample_dx_ERR Sample_dy_I Sample_dy_ERR Detector_I Detector_ERR
0.0 2.10125E+10 6.65552E+6 2.10125E+10 6.65552E+6 1.43671E+10 5.50434E+6 6.78231E+9 3.80414E+6 2.26201E+8 568004 4.82063E+6 80133.9 4.82063E+6 80133.9 4.82063E+6 80133.9 3.92773E+6 72877.4 3.06204E+8 6.2805E+7
0.01010101010101010101010101010 2.10124E+10 6.65558E+6 2.10124E+10 6.65558E+6 1.43663E+10 5.50425E+6 6.77866E+9 3.80318E+6 2.25717E+8 566867 4.85162E+6 80298 4.85162E+6 80298 4.85162E+6 80298 3.92341E+6 72756 8.55585E+8 1.46036E+8
0.02020202020202020202020202020 2.10119E+10 6.65541E+6 2.10119E+10 6.65541E+6 1.43688E+10 5.50464E+6 6.77661E+9 3.80255E+6 2.2534E+8 566433 4.75931E+6 79392.7 4.75931E+6 79392.7 4.75931E+6 79392.7 3.84653E+6 72017.4 4.27014E+8 8.04691E+7
0.03030303030303030303030303030 2.10119E+10 6.65543E+6 2.10119E+10 6.65543E+6 1.43641E+10 5.50377E+6 6.77979E+9 3.80341E+6 2.27248E+8 569385 4.72374E+6 78734.2 4.72374E+6 78734.2 4.72374E+6 78734.2 3.80206E+6 71137.6 2.70919E+8 7.56962E+7
0.04040404040404040404040404040 2.10121E+10 6.65547E+6 2.10121E+10 6.65547E+6 1.43647E+10 5.50389E+6 6.78379E+9 3.80461E+6 2.26181E+8 567645 4.8844E+6 80452.4 4.8844E+6 80452.4 4.8844E+6 80452.4 3.91746E+6 72535.5 6.72412E+7 2.33478E+7
0.05050505050505050505050505051 2.1013E+10 6.65566E+6 2.1013E+10 6.65566E+6 1.43616E+10 5.50335E+6 6.78185E+9 3.80406E+6 2.24866E+8 565979 4.86675E+6 80674.7 4.86675E+6 80674.7 4.86675E+6 80674.7 3.92687E+6 72969.5 3.38301E+8 1.07261E+8
0.06060606060606060606060606061 2.10126E+10 6.65559E+6 2.10126E+10 6.65559E+6 1.43611E+10 5.50321E+6 6.78007E+9 3.80355E+6 2.26831E+8 568832 4.77002E+6 79443.7 4.77002E+6 79443.7 4.77002E+6 79443.7 3.87648E+6 72205.7 1.35767E+7 3.18116E+6
0.07070707070707070707070707071 2.10127E+10 6.65559E+6 2.10127E+10 6.65559E+6 1.43609E+10 5.50316E+6 6.77725E+9 3.80281E+6 2.26505E+8 568109 4.72836E+6 79556.3 4.72836E+6 79556.3 4.72836E+6 79556.3 3.84521E+6 72259 7.55392E+7 5.07651E+7
0.08080808080808080808080808081 2.10127E+10 6.65565E+6 2.10127E+10 6.65565E+6 1.43561E+10 5.50234E+6 6.77527E+9 3.80224E+6 2.26057E+8 567110 4.7533E+6 79183.4 4.7533E+6 79183.4 4.7533E+6 79183.4 3.82175E+6 71395.9 7.05644E+6 2.61172E+6
0.09090909090909090909090909091 2.10124E+10 6.6555E+6 2.10124E+10 6.6555E+6 1.43639E+10 5.50373E+6 6.782E+9 3.80412E+6 2.25733E+8 567329 4.82786E+6 79995.4 4.82786E+6 79995.4 4.82786E+6 79995.4 3.92364E+6 72591.6 2.61692E+6 620248
0.1010101010101010101010101010 2.10117E+10 6.65543E+6 2.10117E+10 6.65543E+6 1.43564E+10 5.5023E+6 6.78204E+9 3.8041E+6 2.26983E+8 569071 4.8353E+6 80240.3 4.8353E+6 80240.3 4.8353E+6 80240.3 3.87145E+6 72285.6 1.14919E+6 217168
0.1111111111111111111111111111 2.10125E+10 6.65554E+6 2.10125E+10 6.65554E+6 1.43631E+10 5.50358E+6 6.78705E+9 3.80545E+6 2.25983E+8 567402 4.82148E+6 80373.2 4.82148E+6 80373.2 4.82148E+6 80373.2 3.85349E+6 72383.9 821791 81505
