# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.4 - May. 17, 2017
# Instrument: H1_SANS.instr
# Ncount: 4000000000
# Trace: no
# Gravitation: no
# Seed: 1524829904
# Directory: /home/dovzhenko/mcstas/neutron_lab/results/H1/S2
# Nodes: 25
# Param: lambda=6
# Param: slit1_w=0.032
# Param: slit2_w=0.016
# Param: slit3_w=0.016
# Param: det_position=2
# Param: sample_num=2
# Param: dia_type=1
# Date: Fri Apr 27 16:39:22 2018 (1524836362)
# type: array_1d(128)
# Source: H1 (H1_SANS.instr)
# component: QMonitor
# position: 0.554819 0 25.6601
# title: QMonitor - Distribution in q (Radially averaged)
# Ncount: 100000000000
# filename: QDetector.dat
# statistics: X0=0.016777; dX=0.00786097;
# signal: Min=0; Max=5.00383e+06; Mean=344614;
# values: 4.41105e+07 108739 1.3588e+07
# xvar: q
# yvar: (I,I_err)
# xlabel: q [1 / AA]
# ylabel: I(q)
# xlimits: 0 0.167586
# variables: q I I_err N
0.0006546330186 0 0 0 
0.001963899056 0 0 0 
0.003273165093 0 0 0 
0.00458243113 0 0 0 
0.005891697168 0 0 0 
0.007200963205 0 0 0 
0.008510229242 1416119.559 30480.81921 2975 
0.009819495279 4101323.734 46989.49867 10706 
0.01112876132 5003832.002 47027.86412 16029 
0.01243802735 4967002.984 42643.08607 19462 
0.01374729339 4508249.18 36839.66572 21632 
0.01505655943 4009600.303 31623.16063 23667 
0.01636582547 3542643.173 26990.59285 25797 
0.0176750915 3052680.029 22656.48644 27649 
0.01898435754 2628392.047 19048.18299 29859 
0.02029362358 2206701.062 15767.30716 31616 
0.02160288961 1844952.937 12957.45556 33822 
0.02291215565 1510401.875 10498.43325 35900 
0.02422142169 1200107.876 8308.038054 37871 
0.02553068773 954134.5633 6571.790312 40155 
0.02683995376 731590.4952 5067.275344 42307 
0.0281492198 548582.6018 3849.68474 44438 
0.02945848584 390451.5707 2804.121616 46029 
0.03076775187 272294.3512 2016.147173 48537 
0.03207701791 184982.4552 1432.688584 50707 
0.03338628395 119468.8863 972.9339848 52541 
0.03469554999 75857.1436 643.7492458 54294 
0.03600481602 47101.66598 409.4820852 56586 
0.03731408206 30806.24309 251.673055 58191 
0.0386233481 24689.10286 168.198845 60686 
0.03993261414 25326.12217 150.492085 63115 
0.04124188017 29231.62726 162.5048802 64980 
0.04255114621 34930.64741 183.1148573 66886 
0.04386041225 40869.93495 201.6430788 69049 
0.04516967828 45685.02162 214.8981221 70834 
0.04647894432 49284.6702 223.0712255 72933 
0.04778821036 51016.76035 224.7624776 75182 
0.0490974764 49729.73678 217.4743564 76745 
0.05040674243 47838.41915 207.4884539 79143 
0.05171600847 43781.51569 190.9954898 81010 
0.05302527451 38874.02423 171.197088 83450 
0.05433454054 32965.58803 148.5007808 85207 
0.05564380658 27322.82395 126.1698875 87289 
0.05695307262 21674.92387 103.9673903 89418 
0.05826233866 16548.38553 82.59875019 91489 
0.05957160469 12264.8046 63.8514181 94088 
0.06088087073 8760.493786 47.56306553 95221 
0.06219013677 6302.540226 34.61498841 97676 
0.06349940281 4770.693442 25.17232594 99545 
0.06480866884 3980.151159 19.369184 101474 
0.06611793488 3942.499286 17.95225246 104019 
0.06742720092 4328.018599 19.10914424 105926 
0.06873646695 5020.506511 21.565379 107511 
0.07004573299 5885.561052 24.24727445 109962 
0.07135499903 6760.835335 26.67113065 112074 
0.07266426507 7447.140101 28.40480128 114327 
0.0739735311 7887.380107 29.37404928 115720 
0.07528279714 8112.749314 29.62664503 118292 
0.07659206318 8075.3142 29.17253051 120695 
0.07790132922 7599.953756 27.64092899 121262 
0.07921059525 7126.945057 25.94473416 124704 
0.08051986129 6330.399084 23.48060378 126407 
0.08182912733 5472.383539 20.73941047 127994 
0.08313839336 4617.569156 17.92919624 130352 
0.0844476594 3743.38364 15.0108739 132184 
0.08575692544 2986.980468 12.2930597 134418 
0.08706619148 2338.701584 9.770550814 137430 
0.08837545751 1830.772983 7.621053947 138720 
0.08968472355 1499.767732 6.00811133 140344 
