# Instrument-source: '/Users/glebdovjenko/PycharmProjects/TeachingLab/04_TAS/H4_TAS.instr'
# Date: Wed Feb 28 10 34 2018
# Ncount: 1000000
# Numpoints: 2
# Param: an_angle = 40.0
# type: multiarray_1d(2)
# title: Scan of an_angle
# xlabel: 'an_angle'
# ylabel: 'Intensity'
# xvars: an_angle
# yvars: (sample_xy_I,sample_xy_ERR) (Sample_lam_I,Sample_lam_ERR) (sample_dxdy_I,sample_dxdy_ERR) (befanL_I,befanL_ERR)
# xlimits: 40.0 60.0
# filename: mccode.dat
# variables: an_angle sample_xy_I sample_xy_ERR Sample_lam_I Sample_lam_ERR sample_dxdy_I sample_dxdy_ERR befanL_I befanL_ERR
40.0 552840 1301.39 552840 1301.39 552840 1301.39 0 0
40.20202020202020202020202020 553457 1302.63 553457 1302.63 553457 1302.63 0 0
40.40404040404040404040404040 550837 1299.41 550837 1299.41 550837 1299.41 0 0
40.60606060606060606060606061 554622 1304.23 554622 1304.23 554622 1304.23 0 0
40.80808080808080808080808081 553401 1302.73 553401 1302.73 553401 1302.73 0 0
41.01010101010101010101010101 552105 1301.18 552105 1301.18 552105 1301.18 0 0
41.21212121212121212121212121 551524 1299.98 551524 1299.98 551524 1299.98 0 0
41.41414141414141414141414141 553121 1302.52 553121 1302.52 553121 1302.52 0 0
41.61616161616161616161616162 553200 1302.91 553200 1302.91 553200 1302.91 0 0
41.81818181818181818181818182 553411 1302.93 553411 1302.93 553411 1302.93 0 0
42.02020202020202020202020202 551462 1299.82 551462 1299.82 551462 1299.82 0 0
42.22222222222222222222222222 552329 1301.13 552329 1301.13 552329 1301.13 0 0
42.42424242424242424242424242 551743 1300.85 551743 1300.85 551743 1300.85 0 0
42.62626262626262626262626263 551997 1300.4 551997 1300.4 551997 1300.4 0 0
42.82828282828282828282828283 550684 1299.57 550684 1299.57 550684 1299.57 0 0
43.03030303030303030303030303 551733 1299.95 551733 1299.95 551733 1299.95 0 0
43.23232323232323232323232323 553402 1302.82 553402 1302.82 553402 1302.82 0 0
43.43434343434343434343434343 553210 1302.91 553210 1302.91 553210 1302.91 0 0
43.63636363636363636363636364 551835 1300.52 551835 1300.52 551835 1300.52 0 0
43.83838383838383838383838384 553513 1302.83 553513 1302.83 553513 1302.83 0 0
44.04040404040404040404040404 552787 1301.42 552787 1301.42 552787 1301.42 0 0
44.24242424242424242424242424 551716 1300.64 551716 1300.64 551716 1300.64 0 0
44.44444444444444444444444444 553363 1303.39 553363 1303.39 553363 1303.39 0 0
44.64646464646464646464646465 553784 1303.86 553784 1303.86 553784 1303.86 0 0
44.84848484848484848484848485 553479 1303.09 553479 1303.09 553479 1303.09 0 0
45.05050505050505050505050505 551974 1301.14 551974 1301.14 551974 1301.14 0 0
45.25252525252525252525252525 551339 1300.26 551339 1300.26 551339 1300.26 0 0
45.45454545454545454545454546 552084 1301.28 552084 1301.28 552084 1301.28 0 0
45.65656565656565656565656566 552206 1301.31 552206 1301.31 552206 1301.31 0 0
45.85858585858585858585858586 553389 1302.75 553389 1302.75 553389 1302.75 0 0
46.06060606060606060606060606 552633 1301.27 552633 1301.27 552633 1301.27 0 0
46.26262626262626262626262626 553048 1302.28 553048 1302.28 553048 1302.28 0 0
46.46464646464646464646464646 552553 1301.73 552553 1301.73 552553 1301.73 0 0
46.66666666666666666666666667 550917 1299.55 550917 1299.55 550917 1299.55 0 0
46.86868686868686868686868687 552374 1301.07 552374 1301.07 552374 1301.07 0 0
47.07070707070707070707070707 553228 1302.28 553228 1302.28 553228 1302.28 0 0
47.27272727272727272727272727 552600 1301.5 552600 1301.5 552600 1301.5 0 0
47.47474747474747474747474748 553631 1303.15 553631 1303.15 553631 1303.15 0 0
47.67676767676767676767676768 552857 1302.12 552857 1302.12 552857 1302.12 0 0
47.87878787878787878787878788 550594 1298.25 550594 1298.25 550594 1298.25 0.000184755 0.000110172
48.08080808080808080808080808 553567 1303.37 553567 1303.37 553567 1303.37 0.000674316 0.000240771
48.28282828282828282828282828 551988 1301.03 551988 1301.03 551988 1301.03 0.00177171 0.000463945
48.48484848484848484848484848 551892 1300.95 551892 1300.95 551892 1300.95 0.00460839 0.000799935
48.68686868686868686868686869 554386 1303.36 554386 1303.36 554386 1303.36 0.0104638 0.00134006
48.88888888888888888888888889 552076 1300.13 552076 1300.13 552076 1300.13 0.0124842 0.00148133
49.09090909090909090909090909 556132 1306.75 556132 1306.75 556132 1306.75 0.0189869 0.00196288
49.29292929292929292929292929 552978 1302.22 552978 1302.22 552978 1302.22 0.0274454 0.00246031
49.49494949494949494949494950 554002 1303.04 554002 1303.04 554002 1303.04 0.0326074 0.00270772
49.69696969696969696969696970 550352 1298.66 550352 1298.66 550352 1298.66 0.0385418 0.00292262
49.89898989898989898989898990 551920 1300.72 551920 1300.72 551920 1300.72 0.0427219 0.00306994
50.10101010101010101010101010 552124 1300.92 552124 1300.92 552124 1300.92 0.0399204 0.00288072
50.30303030303030303030303030 552627 1302.14 552627 1302.14 552627 1302.14 0.0441649 0.00308074
50.50505050505050505050505051 552856 1301.97 552856 1301.97 552856 1301.97 0.0375072 0.00275369
50.70707070707070707070707071 552580 1302.04 552580 1302.04 552580 1302.04 0.0374324 0.00284968
50.90909090909090909090909091 550922 1299.06 550922 1299.06 550922 1299.06 0.044897 0.00310795
51.11111111111111111111111111 552063 1300.72 552063 1300.72 552063 1300.72 0.0427149 0.00299698
51.31313131313131313131313131 551832 1300.56 551832 1300.56 551832 1300.56 0.0432117 0.00302004
